name,Machine,NumberOfSections,PointerToSymbolTable,NumberOfSymbols,SizeOfOptionalHeader,Characteristics,Magic,MajorLinkerVersion,MinorLinkerVersion,SizeOfCode,SizeOfInitializedData,SizeOfUninitializedData,AddressOfEntryPoint,BaseOfCode,ImageBase,SectionAlignment,FileAlignment,MajorOperatingSystemVersion,MinorOperatingSystemVersion,MajorImageVersion,MinorImageVersion,MajorSubsystemVersion,MinorSubsystemVersion,Win32VersionValue,SizeOfImage,SizeOfHeaders,CheckSum,Subsystem,DllCharacteristics,SizeOfStackReserve,SizeOfStackCommit,SizeOfHeapReserve,SizeOfHeapCommit,LoaderFlags,NumberOfRvaAndSizes
E:/sampel/case5_0zapftis/dmp/pid.228.0x400000.dmp,332.0,4.0,0.0,0.0,224.0,259.0,267.0,8.0,0.0,13824.0,14336.0,0.0,15780.0,4096.0,4194304.0,4096.0,512.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,40960.0,1024.0,54432.0,2.0,0.0,1048576.0,4096.0,1048576.0,4096.0,0.0,16.0
E:/sampel/case5_0zapftis/dmp/pid.400.0x400000.dmp,332.0,3.0,0.0,0.0,224.0,271.0,267.0,7.0,10.0,75264.0,36864.0,0.0,47829.0,4096.0,4194304.0,4096.0,512.0,5.0,1.0,5.0,1.0,4.0,0.0,0.0,122880.0,1024.0,147950.0,2.0,32768.0,262144.0,4096.0,1048576.0,4096.0,0.0,16.0
E:/sampel/case5_0zapftis/dmp/pid.536.0x48580000.dmp,332.0,4.0,0.0,0.0,224.0,286.0,267.0,7.0,10.0,44032.0,7168.0,0.0,42184.0,4096.0,1213726720.0,4096.0,512.0,5.0,1.0,5.0,1.0,5.0,1.0,0.0,61440.0,1024.0,68809.0,1.0,0.0,262144.0,12288.0,1048576.0,4096.0,0.0,16.0
E:/sampel/case5_0zapftis/dmp/pid.544.0x4ad00000.dmp,332.0,3.0,0.0,0.0,224.0,271.0,267.0,7.0,10.0,128512.0,259584.0,0.0,20566.0,4096.0,1255145472.0,4096.0,512.0,5.0,1.0,5.0,1.0,4.0,0.0,0.0,397312.0,1024.0,402580.0,3.0,32768.0,1048576.0,1048576.0,1048576.0,4096.0,0.0,16.0
E:/sampel/case5_0zapftis/dmp/pid.608.0x4a680000.dmp,332.0,4.0,0.0,0.0,224.0,270.0,267.0,7.0,10.0,3072.0,2048.0,0.0,4515.0,4096.0,1248329728.0,4096.0,512.0,5.0,1.0,5.0,1.0,5.0,1.0,0.0,20480.0,1024.0,64534.0,1.0,0.0,262144.0,12288.0,1048576.0,4096.0,0.0,16.0
E:/sampel/case5_0zapftis/dmp/pid.632.0x1000000.dmp,332.0,3.0,0.0,0.0,224.0,287.0,267.0,7.0,10.0,455680.0,57344.0,0.0,250707.0,4096.0,16777216.0,4096.0,512.0,5.0,1.0,21315.0,20512.0,4.0,0.0,0.0,524288.0,1024.0,512549.0,2.0,32768.0,262144.0,20480.0,1048576.0,4096.0,0.0,16.0
E:/sampel/case5_0zapftis/dmp/pid.676.0x1000000.dmp,332.0,3.0,0.0,0.0,224.0,287.0,267.0,7.0,10.0,102400.0,5120.0,0.0,46540.0,4096.0,16777216.0,4096.0,512.0,5.0,1.0,5.0,1.0,4.0,0.0,0.0,114688.0,1024.0,128210.0,2.0,32768.0,262144.0,16384.0,1048576.0,4096.0,0.0,16.0
E:/sampel/case5_0zapftis/dmp/pid.688.0x1000000.dmp,332.0,3.0,0.0,0.0,224.0,303.0,267.0,7.0,10.0,4608.0,7680.0,0.0,5309.0,4096.0,16777216.0,4096.0,512.0,5.0,1.0,5.0,1.0,4.0,0.0,0.0,24576.0,1024.0,73925.0,2.0,32768.0,262144.0,24576.0,1048576.0,4096.0,0.0,16.0
E:/sampel/case5_0zapftis/dmp/pid.832.0x400000.dmp,332.0,4.0,0.0,0.0,224.0,259.0,267.0,8.0,0.0,204800.0,143360.0,0.0,186737.0,4096.0,4194304.0,4096.0,4096.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,360448.0,4096.0,423151.0,3.0,0.0,1048576.0,4096.0,1048576.0,4096.0,0.0,16.0
E:/sampel/case5_0zapftis/dmp/pid.848.0x1000000.dmp,332.0,3.0,0.0,0.0,224.0,271.0,267.0,7.0,10.0,11264.0,2048.0,0.0,9481.0,4096.0,16777216.0,4096.0,512.0,5.0,1.0,5.0,1.0,4.0,0.0,0.0,24576.0,1024.0,40157.0,2.0,33792.0,262144.0,16384.0,1048576.0,4096.0,0.0,16.0
E:/sampel/case5_0zapftis/dmp/pid.916.0x1000000.dmp,332.0,3.0,0.0,0.0,224.0,271.0,267.0,7.0,10.0,11264.0,2048.0,0.0,9481.0,4096.0,16777216.0,4096.0,512.0,5.0,1.0,5.0,1.0,4.0,0.0,0.0,24576.0,1024.0,40157.0,2.0,33792.0,262144.0,16384.0,1048576.0,4096.0,0.0,16.0
E:/sampel/case5_0zapftis/dmp/pid.964.0x1000000.dmp,332.0,3.0,0.0,0.0,224.0,271.0,267.0,7.0,10.0,11264.0,2048.0,0.0,9481.0,4096.0,16777216.0,4096.0,512.0,5.0,1.0,5.0,1.0,4.0,0.0,0.0,24576.0,1024.0,40157.0,2.0,33792.0,262144.0,16384.0,1048576.0,4096.0,0.0,16.0
