0.0,0.0,0.0,1.1852255324657798e-07,0.0,0.4444444444444445,0.007152989466694837,0.0,0.5,0.14285714285714285,0.25,1.0
0.0,0.0,0.0,1.1852255324657798e-07,0.0,0.4444444444444445,0.007152989466694837,0.0,0.5,0.14285714285714285,0.25,1.0
0.0,0.0,0.0,2.9282042566801616e-08,0.0,0.4444444444444445,0.007152989466694837,0.0,0.5,0.14285714285714285,0.25,1.0
0.0,0.0,0.0,1.1852255324657798e-07,0.0,0.4444444444444445,0.007152989466694837,0.0,0.5,0.14285714285714285,0.25,1.0
0.0,0.0,0.0,1.1852255324657798e-07,0.0,0.4444444444444445,0.007122808076540006,0.0,0.5,0.14285714285714285,0.25,1.0
0.0,0.0,0.0,1.1852255324657798e-07,0.0,0.4444444444444445,0.007635891709172125,0.0,0.5,0.14285714285714285,0.25,0.0
0.0,0.0,0.0,2.9282042566801616e-08,0.0,0.4444444444444445,0.007152989466694837,0.0,0.5,0.14285714285714285,0.25,1.0
0.0,0.0,0.0,2.9282042566801616e-08,0.0,0.3333333333333333,0.00679081278483687,0.0,0.0,0.14285714285714285,0.25,1.0
0.0,0.0,0.0,8.607526131660304e-06,0.16666666666666663,0.4444444444444445,0.007605710319017294,0.0,0.5,0.14285714285714285,0.25,1.0
0.0,0.0,0.0,8.852937536029689e-06,0.16666666666666663,0.4444444444444445,0.007122808076540006,0.0,0.5,0.14285714285714285,0.25,1.0
0.0,0.0,0.0,1.1852255324657798e-07,0.0,0.4444444444444445,0.007635891709172125,0.0,0.5,0.14285714285714285,0.25,0.0
0.0,0.0,0.0,1.1852255324657798e-07,0.0,0.4444444444444445,0.007635891709172125,0.0,0.5,0.14285714285714285,0.25,0.0
0.0,0.0,0.0,1.1852255324657798e-07,0.0,0.4444444444444445,0.008118793951649415,0.0,0.5,0.14285714285714285,0.25,1.0
0.0,0.0,0.0,1.1852255324657798e-07,0.0,0.4444444444444445,0.007152989466694837,0.0,0.5,0.14285714285714285,0.25,1.0
0.0,0.0,0.0,1.1852255324657798e-07,0.0,0.4444444444444445,0.007152989466694837,0.0,0.5,0.14285714285714285,0.25,1.0
0.0,0.0,0.0,1.1852255324657798e-07,0.0,0.4444444444444445,0.007152989466694837,0.0,0.5,0.14285714285714285,0.25,1.0
0.0,0.0,0.0,1.1852255324657798e-07,0.16666666666666663,0.5555555555555556,0.006760631394682039,0.0,0.5,0.14285714285714285,0.25,0.0
0.0,0.0,0.0,1.1852255324657798e-07,0.0,0.4444444444444445,0.007152989466694837,0.0,0.5,0.14285714285714285,0.25,0.0
0.0,0.0,0.0,1.1852255324657798e-07,0.0,0.4444444444444445,0.007152989466694837,0.0,0.5,0.14285714285714285,0.25,1.0
0.0,0.0,0.0,1.1852255324657798e-07,0.0,0.4444444444444445,0.007635891709172125,0.0,0.5,0.14285714285714285,0.25,0.0
0.0,0.0,0.0,1.1852255324657798e-07,0.0,0.4444444444444445,0.007122808076540006,0.0,0.5,0.14285714285714285,0.25,1.0
0.0,0.0,0.0,2.9282042566801616e-08,0.0,0.3333333333333333,0.00679081278483687,0.0,0.0,1.0,0.25,1.0
0.0,0.0,0.0,2.9282042566801616e-08,0.0,0.3333333333333333,0.00679081278483687,0.0,0.0,1.0,0.25,0.0
0.0,0.0,0.0,1.1852255324657798e-07,0.16666666666666663,0.5555555555555556,0.006760631394682039,0.0,0.0,0.14285714285714285,0.25,1.0
0.0,0.0,0.0,2.9282042566801616e-08,0.0,0.4444444444444445,0.007152989466694837,0.0,0.5,0.14285714285714285,0.25,1.0
0.0,0.0,0.0,2.9282042566801616e-08,0.0,0.3333333333333333,0.00679081278483687,0.0,0.0,0.14285714285714285,0.25,1.0
0.0,0.0,0.0,1.1852255324657798e-07,0.0,0.4444444444444445,0.007152989466694837,0.0,0.5,0.14285714285714285,0.25,0.0
0.0,0.0,0.0,1.1852255324657798e-07,0.0,0.4444444444444445,0.007152989466694837,0.0,0.5,0.14285714285714285,0.25,1.0
0.0,0.0,0.0,1.1852255324657798e-07,0.0,0.4444444444444445,0.007152989466694837,0.0,0.5,0.14285714285714285,0.25,1.0
0.0,0.0,0.0,1.1852255324657798e-07,0.0,0.4444444444444445,0.007152989466694837,0.0,0.5,0.14285714285714285,0.25,1.0
0.0,0.0,0.0,2.9282042566801616e-08,0.0,0.3333333333333333,0.007152989466694837,0.0,0.0,1.0,0.25,0.0
0.0,0.0,0.0,8.901276145981234e-06,0.0,0.4444444444444445,0.007152989466694837,0.0,0.5,0.14285714285714285,0.25,0.0
0.0,0.0,0.0,2.9282042566801616e-08,0.0,0.3333333333333333,0.00679081278483687,0.0,0.0,1.0,0.25,0.0
0.0,0.0,0.0,8.852937536029689e-06,0.16666666666666663,0.4444444444444445,0.007122808076540006,0.0,0.5,0.14285714285714285,0.25,1.0
0.0,0.0,0.0,1.1852255324657798e-07,0.0,0.4444444444444445,0.007635891709172125,0.0,0.5,0.14285714285714285,0.25,1.0
0.0,0.0,0.0,1.1852255324657798e-07,0.0,0.4444444444444445,0.008118793951649415,0.0,0.5,0.14285714285714285,0.25,1.0
0.0,0.0,0.0,1.1852255324657798e-07,0.0,0.4444444444444445,0.007152989466694837,0.0,0.5,0.14285714285714285,0.25,0.0
0.0,0.0,0.0,1.1852255324657798e-07,0.0,0.4444444444444445,0.007152989466694837,0.0,0.5,0.14285714285714285,0.25,0.0
0.0,0.0,0.0,1.1852255324657798e-07,0.0,0.4444444444444445,0.007152989466694837,0.0,0.5,0.14285714285714285,0.25,1.0
0.0,0.0,0.0,1.1852255324657798e-07,0.0,0.4444444444444445,0.007152989466694837,0.0,0.5,0.14285714285714285,0.25,1.0
0.0,0.0,0.0,1.1852255324657798e-07,0.0,0.4444444444444445,0.007635891709172125,0.0,0.5,0.14285714285714285,0.25,0.0
0.0,0.0,0.0,2.9282042566801616e-08,0.0,0.3333333333333333,0.00679081278483687,0.0,0.0,1.0,0.25,0.0
0.0,0.0,0.0,1.1852255324657798e-07,0.0,0.4444444444444445,0.007152989466694837,0.0,0.5,0.14285714285714285,0.25,1.0
0.0,0.0,0.0,2.9282042566801616e-08,0.0,0.3333333333333333,0.00679081278483687,0.0,0.0,1.0,0.25,0.0
0.0,0.0,0.0,2.9282042566801616e-08,0.0,0.3333333333333333,0.00679081278483687,0.0,0.0,1.0,0.25,0.0
0.0,0.0,0.0,1.1852255324657798e-07,0.0,0.4444444444444445,0.007152989466694837,0.0,0.5,0.14285714285714285,0.25,1.0
0.0,0.0,0.0,1.1852255324657798e-07,0.0,0.4444444444444445,0.007122808076540006,0.0,0.5,0.14285714285714285,0.25,1.0
0.0,0.0,0.0,2.9282042566801616e-08,0.0,0.3333333333333333,0.00679081278483687,0.0,0.0,0.14285714285714285,0.25,1.0
0.0,0.0,0.0,2.9282042566801616e-08,0.0,0.4444444444444445,0.007152989466694837,0.0,0.5,0.14285714285714285,0.25,1.0
0.0,0.0,0.0,8.607526131660304e-06,0.16666666666666663,0.4444444444444445,0.007605710319017294,0.0,0.5,0.14285714285714285,0.25,1.0
0.0,0.0,0.0,8.901276145981234e-06,0.0,0.4444444444444445,0.007152989466694837,0.0,0.5,0.14285714285714285,0.25,1.0
0.0,0.0,0.0,8.852937536029689e-06,0.16666666666666663,0.4444444444444445,0.007122808076540006,0.0,0.5,0.14285714285714285,0.25,1.0
0.0,0.0,0.0,1.1852255324657798e-07,0.0,0.4444444444444445,0.007635891709172125,0.0,0.5,0.14285714285714285,0.25,1.0
0.0,0.0,0.0,1.1852255324657798e-07,0.0,0.4444444444444445,0.007635891709172125,0.0,0.5,0.14285714285714285,0.25,1.0
0.0,0.0,0.0,1.1852255324657798e-07,0.0,0.4444444444444445,0.008118793951649415,0.0,0.5,0.14285714285714285,0.25,1.0
0.0,0.0,0.0,2.9282042566801616e-08,0.0,0.3333333333333333,0.00679081278483687,0.0,0.0,1.0,0.25,0.0
0.0,0.0,0.0,1.1852255324657798e-07,0.0,0.4444444444444445,0.007152989466694837,0.0,0.5,0.14285714285714285,0.25,1.0
