name,Machine,NumberOfSections,PointerToSymbolTable,NumberOfSymbols,SizeOfOptionalHeader,Characteristics,Magic,MajorLinkerVersion,MinorLinkerVersion,SizeOfCode,SizeOfInitializedData,SizeOfUninitializedData,AddressOfEntryPoint,BaseOfCode,ImageBase,SectionAlignment,FileAlignment,MajorOperatingSystemVersion,MinorOperatingSystemVersion,MajorImageVersion,MinorImageVersion,MajorSubsystemVersion,MinorSubsystemVersion,Win32VersionValue,SizeOfImage,SizeOfHeaders,CheckSum,Subsystem,DllCharacteristics,SizeOfStackReserve,SizeOfStackCommit,SizeOfHeapReserve,SizeOfHeapCommit,LoaderFlags,NumberOfRvaAndSizes
E:/sampel/case2_bangbernad/dmp/pid.1132.0x7ff667b40000.dmp,34404.0,7.0,0.0,0.0,240.0,34.0,523.0,14.0,28.0,548864.0,188416.0,0.0,227296.0,4096.0,140696278532096.0,4096.0,4096.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,741376.0,4096.0,789539.0,2.0,49504.0,524288.0,32768.0,1048576.0,4096.0,0.0,16.0
E:/sampel/case2_bangbernad/dmp/pid.11404.0x7ff702780000.dmp,34404.0,7.0,0.0,0.0,240.0,34.0,523.0,14.0,28.0,28672.0,36864.0,0.0,21376.0,4096.0,140698875068416.0,4096.0,4096.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,69632.0,4096.0,131198.0,2.0,49504.0,524288.0,16384.0,1048576.0,4096.0,0.0,16.0
E:/sampel/case2_bangbernad/dmp/pid.11424.0x7ff6cdfd0000.dmp,34404.0,6.0,0.0,0.0,240.0,34.0,523.0,14.0,28.0,2163200.0,941056.0,0.0,433392.0,4096.0,140697994592256.0,4096.0,512.0,10.0,0.0,10.0,0.0,6.0,0.0,0.0,3121152.0,1024.0,3127563.0,2.0,49504.0,1048576.0,4096.0,1048576.0,4096.0,0.0,16.0
E:/sampel/case2_bangbernad/dmp/pid.1144.0x7ff7db470000.dmp,34404.0,7.0,0.0,0.0,240.0,34.0,523.0,14.0,28.0,24576.0,45056.0,0.0,19696.0,4096.0,140702512513024.0,4096.0,4096.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,73728.0,4096.0,123525.0,2.0,49504.0,524288.0,49152.0,1048576.0,4096.0,0.0,16.0
E:/sampel/case2_bangbernad/dmp/pid.11908.0x7ff699900000.dmp,34404.0,8.0,0.0,0.0,240.0,34.0,523.0,14.0,28.0,65536.0,53248.0,4096.0,29120.0,4096.0,140697115033600.0,4096.0,4096.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,126976.0,4096.0,148567.0,2.0,49632.0,524288.0,49152.0,1048576.0,4096.0,0.0,16.0
E:/sampel/case2_bangbernad/dmp/pid.11936.0x7ff702780000.dmp,34404.0,7.0,0.0,0.0,240.0,34.0,523.0,14.0,28.0,28672.0,36864.0,0.0,21376.0,4096.0,140698875068416.0,4096.0,4096.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,69632.0,4096.0,131198.0,2.0,49504.0,524288.0,16384.0,1048576.0,4096.0,0.0,16.0
E:/sampel/case2_bangbernad/dmp/pid.12256.0x7ff738380000.dmp,34404.0,7.0,0.0,0.0,240.0,34.0,523.0,14.0,28.0,655360.0,266240.0,0.0,224080.0,4096.0,140699776843776.0,4096.0,4096.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,925696.0,4096.0,918180.0,2.0,49504.0,524288.0,32768.0,1048576.0,4096.0,0.0,16.0
E:/sampel/case2_bangbernad/dmp/pid.12516.0x7ff702780000.dmp,34404.0,7.0,0.0,0.0,240.0,34.0,523.0,14.0,28.0,28672.0,36864.0,0.0,21376.0,4096.0,140698875068416.0,4096.0,4096.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,69632.0,4096.0,131198.0,2.0,49504.0,524288.0,16384.0,1048576.0,4096.0,0.0,16.0
E:/sampel/case2_bangbernad/dmp/pid.1264.0x7ff702780000.dmp,34404.0,7.0,0.0,0.0,240.0,34.0,523.0,14.0,28.0,28672.0,36864.0,0.0,21376.0,4096.0,140698875068416.0,4096.0,4096.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,69632.0,4096.0,131198.0,2.0,49504.0,524288.0,16384.0,1048576.0,4096.0,0.0,16.0
E:/sampel/case2_bangbernad/dmp/pid.1292.0x7ff772f40000.dmp,34404.0,6.0,0.0,0.0,240.0,34.0,523.0,14.0,28.0,663552.0,192512.0,0.0,233424.0,4096.0,140700762243072.0,4096.0,4096.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,860160.0,4096.0,894347.0,2.0,49504.0,524288.0,8192.0,1048576.0,4096.0,0.0,16.0
E:/sampel/case2_bangbernad/dmp/pid.13004.0x7ff720320000.dmp,34404.0,4.0,0.0,0.0,240.0,34.0,523.0,11.0,0.0,512.0,21742.0,0.0,36864.0,36864.0,140699373797376.0,4096.0,512.0,6.0,2.0,0.0,0.0,6.0,2.0,0.0,40960.0,1536.0,62740.0,2.0,37216.0,1048576.0,4096.0,0.0,0.0,0.0,16.0
E:/sampel/case2_bangbernad/dmp/pid.13040.0x1c0000.dmp,332.0,8.0,0.0,0.0,224.0,258.0,267.0,14.0,16.0,16289792.0,13244416.0,0.0,33221.0,4096.0,1835008.0,4096.0,512.0,5.0,1.0,0.0,0.0,5.0,1.0,0.0,29552640.0,1024.0,29452954.0,3.0,33088.0,1048576.0,4096.0,1048576.0,4096.0,0.0,16.0
E:/sampel/case2_bangbernad/dmp/pid.13128.0x7ff77ed40000.dmp,34404.0,7.0,0.0,0.0,240.0,34.0,523.0,14.0,28.0,733184.0,307200.0,0.0,149440.0,4096.0,140700961472512.0,4096.0,4096.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,1044480.0,4096.0,1079149.0,2.0,49504.0,524288.0,8192.0,1048576.0,4096.0,0.0,16.0
E:/sampel/case2_bangbernad/dmp/pid.13452.0x7ff702780000.dmp,34404.0,7.0,0.0,0.0,240.0,34.0,523.0,14.0,28.0,28672.0,36864.0,0.0,21376.0,4096.0,140698875068416.0,4096.0,4096.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,69632.0,4096.0,131198.0,2.0,49504.0,524288.0,16384.0,1048576.0,4096.0,0.0,16.0
E:/sampel/case2_bangbernad/dmp/pid.13528.0x7ff702780000.dmp,34404.0,7.0,0.0,0.0,240.0,34.0,523.0,14.0,28.0,28672.0,36864.0,0.0,21376.0,4096.0,140698875068416.0,4096.0,4096.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,69632.0,4096.0,131198.0,2.0,49504.0,524288.0,16384.0,1048576.0,4096.0,0.0,16.0
E:/sampel/case2_bangbernad/dmp/pid.13544.0x7ff62e910000.dmp,34404.0,9.0,0.0,0.0,240.0,34.0,523.0,14.0,20.0,2122752.0,1210368.0,0.0,1409728.0,4096.0,140695319937024.0,4096.0,512.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,3371008.0,1024.0,3399947.0,2.0,33120.0,1179648.0,4096.0,1048576.0,4096.0,0.0,16.0
E:/sampel/case2_bangbernad/dmp/pid.13620.0x7ff702780000.dmp,34404.0,7.0,0.0,0.0,240.0,34.0,523.0,14.0,28.0,28672.0,36864.0,0.0,21376.0,4096.0,140698875068416.0,4096.0,4096.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,69632.0,4096.0,131198.0,2.0,49504.0,524288.0,16384.0,1048576.0,4096.0,0.0,16.0
E:/sampel/case2_bangbernad/dmp/pid.1364.0x7ff702780000.dmp,34404.0,7.0,0.0,0.0,240.0,34.0,523.0,14.0,28.0,28672.0,36864.0,0.0,21376.0,4096.0,140698875068416.0,4096.0,4096.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,69632.0,4096.0,131198.0,2.0,49504.0,524288.0,16384.0,1048576.0,4096.0,0.0,16.0
E:/sampel/case2_bangbernad/dmp/pid.13668.0x7ff6175f0000.dmp,34404.0,7.0,0.0,0.0,240.0,34.0,523.0,14.0,28.0,1974272.0,983040.0,0.0,1789232.0,4096.0,140694930784256.0,4096.0,4096.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,2961408.0,4096.0,2960662.0,2.0,49504.0,524288.0,8192.0,1048576.0,4096.0,0.0,16.0
E:/sampel/case2_bangbernad/dmp/pid.13732.0x7ff702780000.dmp,34404.0,7.0,0.0,0.0,240.0,34.0,523.0,14.0,28.0,28672.0,36864.0,0.0,21376.0,4096.0,140698875068416.0,4096.0,4096.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,69632.0,4096.0,131198.0,2.0,49504.0,524288.0,16384.0,1048576.0,4096.0,0.0,16.0
E:/sampel/case2_bangbernad/dmp/pid.1412.0x7ff702780000.dmp,34404.0,7.0,0.0,0.0,240.0,34.0,523.0,14.0,28.0,28672.0,36864.0,0.0,21376.0,4096.0,140698875068416.0,4096.0,4096.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,69632.0,4096.0,131198.0,2.0,49504.0,524288.0,16384.0,1048576.0,4096.0,0.0,16.0
E:/sampel/case2_bangbernad/dmp/pid.14392.0x7ff61c5a0000.dmp,34404.0,8.0,0.0,0.0,240.0,34.0,523.0,14.0,0.0,651776.0,349184.0,0.0,336784.0,4096.0,140695014342656.0,4096.0,512.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,1028096.0,1024.0,1001611.0,3.0,49504.0,1048576.0,4096.0,1048576.0,4096.0,0.0,16.0
E:/sampel/case2_bangbernad/dmp/pid.14400.0x7ff77ed40000.dmp,34404.0,7.0,0.0,0.0,240.0,34.0,523.0,14.0,28.0,733184.0,307200.0,0.0,149440.0,4096.0,140700961472512.0,4096.0,4096.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,1044480.0,4096.0,1079149.0,2.0,49504.0,524288.0,8192.0,1048576.0,4096.0,0.0,16.0
E:/sampel/case2_bangbernad/dmp/pid.14480.0x7ff74c950000.dmp,34404.0,6.0,0.0,0.0,240.0,34.0,523.0,14.0,28.0,8192.0,24576.0,0.0,4880.0,4096.0,140700118482944.0,4096.0,4096.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,36864.0,4096.0,71919.0,2.0,49504.0,1048576.0,32768.0,1048576.0,4096.0,0.0,16.0
E:/sampel/case2_bangbernad/dmp/pid.14624.0x7ff6f1a60000.dmp,34404.0,8.0,0.0,0.0,240.0,34.0,523.0,14.0,0.0,158208.0,263168.0,0.0,152704.0,4096.0,140698592870400.0,4096.0,512.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,446464.0,1024.0,472832.0,2.0,49504.0,1048576.0,4096.0,1048576.0,4096.0,0.0,16.0
E:/sampel/case2_bangbernad/dmp/pid.14652.0x7ff6ea740000.dmp,34404.0,15.0,0.0,0.0,240.0,34.0,523.0,14.0,0.0,24853504.0,30387200.0,0.0,24538292.0,4096.0,140698472153088.0,4096.0,512.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,55435264.0,1024.0,55288526.0,2.0,33120.0,1048576.0,4096.0,1048576.0,4096.0,0.0,16.0
E:/sampel/case2_bangbernad/dmp/pid.14676.0x7ff62e910000.dmp,34404.0,9.0,0.0,0.0,240.0,34.0,523.0,14.0,20.0,2122752.0,1210368.0,0.0,1409728.0,4096.0,140695319937024.0,4096.0,512.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,3371008.0,1024.0,3399947.0,2.0,33120.0,1179648.0,4096.0,1048576.0,4096.0,0.0,16.0
E:/sampel/case2_bangbernad/dmp/pid.14872.0x7ff61c5a0000.dmp,34404.0,8.0,0.0,0.0,240.0,34.0,523.0,14.0,0.0,651776.0,349184.0,0.0,336784.0,4096.0,140695014342656.0,4096.0,512.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,1028096.0,1024.0,1001611.0,3.0,49504.0,1048576.0,4096.0,1048576.0,4096.0,0.0,16.0
E:/sampel/case2_bangbernad/dmp/pid.1488.0x7ff6d9c30000.dmp,34404.0,7.0,0.0,0.0,240.0,34.0,523.0,14.0,28.0,643072.0,249856.0,0.0,245776.0,4096.0,140698192117760.0,4096.0,4096.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,897024.0,4096.0,930473.0,2.0,49504.0,524288.0,57344.0,1048576.0,4096.0,0.0,16.0
E:/sampel/case2_bangbernad/dmp/pid.14896.0x7ff7ca5e0000.dmp,34404.0,7.0,0.0,0.0,240.0,34.0,523.0,14.0,28.0,1384448.0,1142784.0,0.0,9328.0,4096.0,140702228807680.0,4096.0,4096.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,2531328.0,4096.0,2537808.0,2.0,49504.0,524288.0,8192.0,1048576.0,4096.0,0.0,16.0
E:/sampel/case2_bangbernad/dmp/pid.14952.0x7ff73cef0000.dmp,34404.0,7.0,0.0,0.0,240.0,34.0,523.0,14.0,28.0,36864.0,225280.0,0.0,33296.0,4096.0,140699855945728.0,4096.0,4096.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,266240.0,4096.0,278480.0,2.0,49504.0,524288.0,8192.0,1048576.0,4096.0,0.0,16.0
E:/sampel/case2_bangbernad/dmp/pid.14972.0x7ff643440000.dmp,34404.0,7.0,0.0,0.0,240.0,34.0,523.0,14.0,28.0,73728.0,57344.0,0.0,5552.0,4096.0,140695667212288.0,4096.0,4096.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,135168.0,4096.0,167461.0,3.0,49504.0,524288.0,8192.0,1048576.0,4096.0,0.0,16.0
E:/sampel/case2_bangbernad/dmp/pid.15048.0x7ff77ed40000.dmp,34404.0,7.0,0.0,0.0,240.0,34.0,523.0,14.0,28.0,733184.0,307200.0,0.0,149440.0,4096.0,140700961472512.0,4096.0,4096.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,1044480.0,4096.0,1079149.0,2.0,49504.0,524288.0,8192.0,1048576.0,4096.0,0.0,16.0
E:/sampel/case2_bangbernad/dmp/pid.15056.0x7ff73d250000.dmp,34404.0,7.0,0.0,0.0,240.0,34.0,523.0,14.0,16.0,761856.0,2684416.0,0.0,701524.0,4096.0,140699859484672.0,4096.0,512.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,3465216.0,1024.0,3501825.0,2.0,33120.0,1048576.0,4096.0,1048576.0,4096.0,0.0,16.0
E:/sampel/case2_bangbernad/dmp/pid.15120.0x7ff72c750000.dmp,34404.0,8.0,0.0,0.0,240.0,34.0,523.0,14.0,0.0,467456.0,215552.0,0.0,458400.0,4096.0,140699579514880.0,4096.0,512.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,708608.0,1024.0,716990.0,2.0,49504.0,1048576.0,4096.0,1048576.0,4096.0,0.0,16.0
E:/sampel/case2_bangbernad/dmp/pid.15184.0x7ff648760000.dmp,34404.0,7.0,0.0,0.0,240.0,34.0,523.0,14.0,29.0,691200.0,1945088.0,0.0,497680.0,4096.0,140695754375168.0,4096.0,512.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,2650112.0,1024.0,2652710.0,2.0,49504.0,1048576.0,4096.0,1048576.0,4096.0,0.0,16.0
E:/sampel/case2_bangbernad/dmp/pid.15320.0x7ff7f96d0000.dmp,34404.0,10.0,0.0,0.0,240.0,34.0,523.0,14.0,0.0,657920.0,317952.0,0.0,470104.0,4096.0,140703018319872.0,4096.0,512.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,1011712.0,1024.0,1007731.0,2.0,33120.0,1048576.0,4096.0,1048576.0,4096.0,0.0,16.0
E:/sampel/case2_bangbernad/dmp/pid.15384.0x7ff6ea740000.dmp,34404.0,15.0,0.0,0.0,240.0,34.0,523.0,14.0,0.0,24853504.0,30387200.0,0.0,24538292.0,4096.0,140698472153088.0,4096.0,512.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,55435264.0,1024.0,55288526.0,2.0,33120.0,1048576.0,4096.0,1048576.0,4096.0,0.0,16.0
E:/sampel/case2_bangbernad/dmp/pid.15428.0x7ff702780000.dmp,34404.0,7.0,0.0,0.0,240.0,34.0,523.0,14.0,28.0,28672.0,36864.0,0.0,21376.0,4096.0,140698875068416.0,4096.0,4096.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,69632.0,4096.0,131198.0,2.0,49504.0,524288.0,16384.0,1048576.0,4096.0,0.0,16.0
E:/sampel/case2_bangbernad/dmp/pid.1544.0x7ff772f40000.dmp,34404.0,6.0,0.0,0.0,240.0,34.0,523.0,14.0,28.0,663552.0,192512.0,0.0,233424.0,4096.0,140700762243072.0,4096.0,4096.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,860160.0,4096.0,894347.0,2.0,49504.0,524288.0,8192.0,1048576.0,4096.0,0.0,16.0
E:/sampel/case2_bangbernad/dmp/pid.15520.0x7ff6ea740000.dmp,34404.0,15.0,0.0,0.0,240.0,34.0,523.0,14.0,0.0,24853504.0,30387200.0,0.0,24538292.0,4096.0,140698472153088.0,4096.0,512.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,55435264.0,1024.0,55288526.0,2.0,33120.0,1048576.0,4096.0,1048576.0,4096.0,0.0,16.0
E:/sampel/case2_bangbernad/dmp/pid.15616.0x7ff6ea740000.dmp,34404.0,15.0,0.0,0.0,240.0,34.0,523.0,14.0,0.0,24853504.0,30387200.0,0.0,24538292.0,4096.0,140698472153088.0,4096.0,512.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,55435264.0,1024.0,55288526.0,2.0,33120.0,1048576.0,4096.0,1048576.0,4096.0,0.0,16.0
E:/sampel/case2_bangbernad/dmp/pid.15624.0x7ff6ea740000.dmp,34404.0,15.0,0.0,0.0,240.0,34.0,523.0,14.0,0.0,24853504.0,30387200.0,0.0,24538292.0,4096.0,140698472153088.0,4096.0,512.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,55435264.0,1024.0,55288526.0,2.0,33120.0,1048576.0,4096.0,1048576.0,4096.0,0.0,16.0
E:/sampel/case2_bangbernad/dmp/pid.15692.0x7ff6944e0000.dmp,34404.0,13.0,0.0,0.0,240.0,34.0,523.0,14.0,0.0,2442752.0,686080.0,0.0,914160.0,4096.0,140697026822144.0,4096.0,512.0,5.0,2.0,0.0,0.0,5.0,2.0,0.0,3207168.0,1024.0,3150154.0,2.0,49504.0,8388608.0,4096.0,1048576.0,4096.0,0.0,16.0
E:/sampel/case2_bangbernad/dmp/pid.15728.0x7ff6ea740000.dmp,34404.0,15.0,0.0,0.0,240.0,34.0,523.0,14.0,0.0,24853504.0,30387200.0,0.0,24538292.0,4096.0,140698472153088.0,4096.0,512.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,55435264.0,1024.0,55288526.0,2.0,33120.0,1048576.0,4096.0,1048576.0,4096.0,0.0,16.0
E:/sampel/case2_bangbernad/dmp/pid.15740.0x7ff6ea740000.dmp,34404.0,15.0,0.0,0.0,240.0,34.0,523.0,14.0,0.0,24853504.0,30387200.0,0.0,24538292.0,4096.0,140698472153088.0,4096.0,512.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,55435264.0,1024.0,55288526.0,2.0,33120.0,1048576.0,4096.0,1048576.0,4096.0,0.0,16.0
E:/sampel/case2_bangbernad/dmp/pid.15772.0x7ff70bb40000.dmp,34404.0,6.0,0.0,0.0,240.0,34.0,523.0,14.0,28.0,274432.0,118784.0,0.0,259792.0,4096.0,140699029995520.0,4096.0,4096.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,397312.0,4096.0,422668.0,2.0,49504.0,524288.0,8192.0,1048576.0,4096.0,0.0,16.0
E:/sampel/case2_bangbernad/dmp/pid.16040.0x7ff699900000.dmp,34404.0,8.0,0.0,0.0,240.0,34.0,523.0,14.0,28.0,65536.0,53248.0,4096.0,29120.0,4096.0,140697115033600.0,4096.0,4096.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,126976.0,4096.0,148567.0,2.0,49632.0,524288.0,49152.0,1048576.0,4096.0,0.0,16.0
E:/sampel/case2_bangbernad/dmp/pid.1616.0x7ff799280000.dmp,34404.0,7.0,0.0,0.0,240.0,34.0,523.0,14.0,28.0,61440.0,73728.0,0.0,24672.0,4096.0,140701403185152.0,4096.0,4096.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,139264.0,4096.0,0.0,2.0,49504.0,524288.0,8192.0,1048576.0,4096.0,0.0,16.0
E:/sampel/case2_bangbernad/dmp/pid.16296.0x7ff7f5ee0000.dmp,34404.0,6.0,0.0,0.0,240.0,34.0,523.0,9.0,0.0,34816.0,25600.0,0.0,9764.0,4096.0,140702959665152.0,4096.0,512.0,5.0,2.0,0.0,0.0,5.0,2.0,0.0,81920.0,1024.0,100032.0,2.0,33088.0,1048576.0,4096.0,1048576.0,4096.0,0.0,16.0
E:/sampel/case2_bangbernad/dmp/pid.16320.0x7ff7d6ab0000.dmp,34404.0,6.0,0.0,0.0,240.0,34.0,523.0,14.0,29.0,966656.0,283136.0,0.0,855408.0,4096.0,140702435180544.0,4096.0,512.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,1261568.0,1024.0,1320140.0,2.0,49504.0,1048576.0,4096.0,1048576.0,4096.0,0.0,16.0
E:/sampel/case2_bangbernad/dmp/pid.16340.0x790000.dmp,332.0,5.0,0.0,0.0,224.0,258.0,267.0,9.0,0.0,2522112.0,3380224.0,0.0,2210588.0,4096.0,7929856.0,4096.0,512.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,5914624.0,1024.0,5891332.0,2.0,33088.0,4194304.0,4096.0,1048576.0,4096.0,0.0,16.0
E:/sampel/case2_bangbernad/dmp/pid.1660.0x7ff702780000.dmp,34404.0,7.0,0.0,0.0,240.0,34.0,523.0,14.0,28.0,28672.0,36864.0,0.0,21376.0,4096.0,140698875068416.0,4096.0,4096.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,69632.0,4096.0,131198.0,2.0,49504.0,524288.0,16384.0,1048576.0,4096.0,0.0,16.0
E:/sampel/case2_bangbernad/dmp/pid.16708.0x7ff699900000.dmp,34404.0,8.0,0.0,0.0,240.0,34.0,523.0,14.0,28.0,65536.0,53248.0,4096.0,29120.0,4096.0,140697115033600.0,4096.0,4096.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,126976.0,4096.0,148567.0,2.0,49632.0,524288.0,49152.0,1048576.0,4096.0,0.0,16.0
E:/sampel/case2_bangbernad/dmp/pid.1676.0x7ff702780000.dmp,34404.0,7.0,0.0,0.0,240.0,34.0,523.0,14.0,28.0,28672.0,36864.0,0.0,21376.0,4096.0,140698875068416.0,4096.0,4096.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,69632.0,4096.0,131198.0,2.0,49504.0,524288.0,16384.0,1048576.0,4096.0,0.0,16.0
E:/sampel/case2_bangbernad/dmp/pid.16908.0x1dd70980000.dmp,34404.0,2.0,0.0,0.0,240.0,34.0,523.0,48.0,0.0,354304.0,2048.0,0.0,0.0,8192.0,2050588409856.0,8192.0,512.0,4.0,0.0,0.0,0.0,6.0,0.0,0.0,376832.0,512.0,0.0,2.0,34144.0,4194304.0,16384.0,1048576.0,8192.0,0.0,16.0
